Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
2022-06-17 11:45:38.075409,  351.92408
2022-06-17 11:45:38.085009,  351.92432
2022-06-17 11:45:38.094609,  351.92456
2022-06-17 11:45:38.104209,  351.92432
2022-06-17 11:45:38.113809,  351.92408
2022-06-17 11:45:38.123410,  351.92396
2022-06-17 11:45:38.133009,  351.92432
2022-06-17 11:45:38.142609,  351.92396
2022-06-17 11:45:38.152209,  351.92396
2022-06-17 11:45:38.161809,  351.92396
2022-06-17 11:45:38.171409,  351.92408
2022-06-17 11:45:38.181009,  351.92468
2022-06-17 11:45:38.190609,  351.92516
2022-06-17 11:45:38.200209,  351.92551
2022-06-17 11:45:38.209809,  351.92551
2022-06-17 11:45:38.219409,  351.92575
2022-06-17 11:45:38.229009,  351.92611
2022-06-17 11:45:38.238609,  351.92611
2022-06-17 11:45:38.248209,  351.92575
2022-06-17 11:45:38.257809,  351.92575
2022-06-17 11:45:38.267409,  351.92575
2022-06-17 11:45:38.277009,  351.92575
2022-06-17 11:45:38.286609,  351.92575
2022-06-17 11:45:38.296209,  351.92551
2022-06-17 11:45:38.305809,  351.92551
2022-06-17 11:45:38.315409,  351.92623
2022-06-17 11:45:38.325009,  351.92623
2022-06-17 11:45:38.334609,  351.92575
2022-06-17 11:45:38.344209,  351.92575
2022-06-17 11:45:38.353809,  351.92575
2022-06-17 11:45:38.363409,  351.92575
2022-06-17 11:45:38.373009,  351.92575
2022-06-17 11:45:38.382609,  351.92575
2022-06-17 11:45:38.392209,  351.92623
2022-06-17 11:45:38.401809,  351.92647
2022-06-17 11:45:38.411409,  351.92671
2022-06-17 11:45:38.421009,  351.92659
2022-06-17 11:45:38.430609,  351.92778
2022-06-17 11:45:38.440209,  351.92778
2022-06-17 11:45:38.449809,  351.92659
2022-06-17 11:45:38.459409,  351.92659
2022-06-17 11:45:38.469008,  351.92659
2022-06-17 11:45:38.478609,  351.92659
2022-06-17 11:45:38.488209,  351.92706
2022-06-17 11:45:38.497809,  351.92659
2022-06-17 11:45:38.507409,  351.92659
2022-06-17 11:45:38.517009,  351.92706
2022-06-17 11:45:38.526609,  351.92706
2022-06-17 11:45:38.536208,  351.92742
2022-06-17 11:45:38.545809,  351.92706
2022-06-17 11:45:38.555408,  351.92706
2022-06-17 11:45:38.565009,  351.92742
2022-06-17 11:45:38.574608,  351.92742
2022-06-17 11:45:38.584208,  351.92742
2022-06-17 11:45:38.593808,  351.92742
2022-06-17 11:45:38.603408,  351.92706
2022-06-17 11:45:38.613008,  351.92706
2022-06-17 11:45:38.622608,  351.92671
2022-06-17 11:45:38.632208,  351.92671
2022-06-17 11:45:38.641808,  351.92635
2022-06-17 11:45:38.651408,  351.92563
2022-06-17 11:45:38.661008,  351.92563
2022-06-17 11:45:38.670608,  351.92563
2022-06-17 11:45:38.680208,  351.92504
2022-06-17 11:45:38.689808,  351.92468
2022-06-17 11:45:38.699408,  351.92468
2022-06-17 11:45:38.709008,  351.92468
2022-06-17 11:45:38.718608,  351.92468
2022-06-17 11:45:38.728208,  351.92432
2022-06-17 11:45:38.737808,  351.92396
2022-06-17 11:45:38.747408,  351.92396
2022-06-17 11:45:38.757008,  351.92396
2022-06-17 11:45:38.766608,  351.92349
2022-06-17 11:45:38.776208,  351.92349
2022-06-17 11:45:38.785808,  351.92349
2022-06-17 11:45:38.795408,  351.92396
2022-06-17 11:45:38.805008,  351.92396
2022-06-17 11:45:38.814608,  351.92396
2022-06-17 11:45:38.824208,  351.92444
2022-06-17 11:45:38.833808,  351.92444
2022-06-17 11:45:38.843408,  351.92444
2022-06-17 11:45:38.853008,  351.92396
2022-06-17 11:45:38.862608,  351.92396
2022-06-17 11:45:38.872208,  351.92408
2022-06-17 11:45:38.881808,  351.92373
2022-06-17 11:45:38.891408,  351.92349
2022-06-17 11:45:38.901008,  351.92373
2022-06-17 11:45:38.910608,  351.92408
2022-06-17 11:45:38.920208,  351.92408
2022-06-17 11:45:38.929808,  351.92480
2022-06-17 11:45:38.939408,  351.92420
2022-06-17 11:45:38.949008,  351.92468
2022-06-17 11:45:38.958608,  351.92468
2022-06-17 11:45:38.968208,  351.92468
2022-06-17 11:45:38.977808,  351.92468
2022-06-17 11:45:38.987408,  351.92492
2022-06-17 11:45:38.997008,  351.92504
2022-06-17 11:45:39.006608,  351.92504
2022-06-17 11:45:39.016207,  351.92504
2022-06-17 11:45:39.025808,  351.92587
2022-06-17 11:45:39.035408,  351.92587
2022-06-17 11:45:39.045007,  351.92587
2022-06-17 11:45:39.054607,  351.92504
2022-06-17 11:45:39.064208,  351.92480
2022-06-17 11:45:39.073807,  351.92492
2022-06-17 11:45:39.083407,  351.92480
2022-06-17 11:45:39.093007,  351.92480
2022-06-17 11:45:39.102607,  351.92480
2022-06-17 11:45:39.112207,  351.92480
2022-06-17 11:45:39.121807,  351.92432
2022-06-17 11:45:39.131407,  351.92396
2022-06-17 11:45:39.141007,  351.92396
2022-06-17 11:45:39.150607,  351.92420
2022-06-17 11:45:39.160207,  351.92396
2022-06-17 11:45:39.169807,  351.92420
2022-06-17 11:45:39.179407,  351.92432
2022-06-17 11:45:39.189007,  351.92432
2022-06-17 11:45:39.198607,  351.92432
2022-06-17 11:45:39.208207,  351.92468
2022-06-17 11:45:39.217807,  351.92492
2022-06-17 11:45:39.227407,  351.92492
2022-06-17 11:45:39.237007,  351.92492
2022-06-17 11:45:39.246607,  351.92480
2022-06-17 11:45:39.256207,  351.92480
2022-06-17 11:45:39.265807,  351.92492
2022-06-17 11:45:39.275407,  351.92480
2022-06-17 11:45:39.285007,  351.92468
2022-06-17 11:45:39.294607,  351.92468
2022-06-17 11:45:39.304207,  351.92444
2022-06-17 11:45:39.313807,  351.92408
2022-06-17 11:45:39.323407,  351.92396
2022-06-17 11:45:39.333007,  351.92396
2022-06-17 11:45:39.342607,  351.92396
2022-06-17 11:45:39.352207,  351.92408
2022-06-17 11:45:39.361807,  351.92432
2022-06-17 11:45:39.371407,  351.92420
2022-06-17 11:45:39.381007,  351.92432
2022-06-17 11:45:39.390607,  351.92432
2022-06-17 11:45:39.400207,  351.92444
2022-06-17 11:45:39.409807,  351.92432
2022-06-17 11:45:39.419407,  351.92444
2022-06-17 11:45:39.429007,  351.92444
2022-06-17 11:45:39.438607,  351.92444
2022-06-17 11:45:39.448207,  351.92480
2022-06-17 11:45:39.457807,  351.92480
2022-06-17 11:45:39.467407,  351.92480
2022-06-17 11:45:39.477007,  351.92492
2022-06-17 11:45:39.486607,  351.92492
2022-06-17 11:45:39.496207,  351.92480
2022-06-17 11:45:39.505807,  351.92563
2022-06-17 11:45:39.515407,  351.92575
2022-06-17 11:45:39.525007,  351.92599
2022-06-17 11:45:39.534606,  351.92647
2022-06-17 11:45:39.544207,  351.92647
2022-06-17 11:45:39.553806,  351.92659
2022-06-17 11:45:39.563406,  351.92659
2022-06-17 11:45:39.573006,  351.92671
2022-06-17 11:45:39.582607,  351.92682
2022-06-17 11:45:39.592206,  351.92706
2022-06-17 11:45:39.601806,  351.92718
2022-06-17 11:45:39.611406,  351.92706
2022-06-17 11:45:39.621006,  351.92718
2022-06-17 11:45:39.630606,  351.92718
2022-06-17 11:45:39.640206,  351.92718
2022-06-17 11:45:39.649806,  351.92718
2022-06-17 11:45:39.659406,  351.92718
2022-06-17 11:45:39.669006,  351.92671
2022-06-17 11:45:39.678606,  351.92718
2022-06-17 11:45:39.688206,  351.92718
2022-06-17 11:45:39.697806,  351.92718
2022-06-17 11:45:39.707406,  351.92706
2022-06-17 11:45:39.717006,  351.92742
2022-06-17 11:45:39.726606,  351.92790
2022-06-17 11:45:39.736206,  351.92790
2022-06-17 11:45:39.745806,  351.92802
2022-06-17 11:45:39.755406,  351.92802
2022-06-17 11:45:39.765006,  351.92802
2022-06-17 11:45:39.774606,  351.92802
2022-06-17 11:45:39.784206,  351.92790
2022-06-17 11:45:39.793806,  351.92623
2022-06-17 11:45:39.803406,  351.92623
2022-06-17 11:45:39.813006,  351.92623
2022-06-17 11:45:39.822606,  351.92623
2022-06-17 11:45:39.832206,  351.92623
2022-06-17 11:45:39.841806,  351.92623
2022-06-17 11:45:39.851406,  351.92635
2022-06-17 11:45:39.861006,  351.92635
2022-06-17 11:45:39.870606,  351.92635
2022-06-17 11:45:39.880206,  351.92635
2022-06-17 11:45:39.889806,  351.92623
2022-06-17 11:45:39.899406,  351.92635
2022-06-17 11:45:39.909006,  351.92623
2022-06-17 11:45:39.918606,  351.92623
2022-06-17 11:45:39.928206,  351.92611
2022-06-17 11:45:39.937806,  351.92623
2022-06-17 11:45:39.947406,  351.92623
2022-06-17 11:45:39.957006,  351.92623
2022-06-17 11:45:39.966606,  351.92611
2022-06-17 11:45:39.976206,  351.92611
2022-06-17 11:45:39.985806,  351.92587
2022-06-17 11:45:39.995405,  351.92587
2022-06-17 11:45:40.005006,  351.92492
2022-06-17 11:45:40.014606,  351.92480
2022-06-17 11:45:40.024206,  351.92480
2022-06-17 11:45:40.033805,  351.92480
2022-06-17 11:45:40.043406,  351.92468
2022-06-17 11:45:40.053005,  351.92444
2022-06-17 11:45:40.062605,  351.92432
2022-06-17 11:45:40.072205,  351.92432
2022-06-17 11:45:40.081805,  351.92432
2022-06-17 11:45:40.091405,  351.92432
2022-06-17 11:45:40.101005,  351.92480
2022-06-17 11:45:40.110605,  351.92480
2022-06-17 11:45:40.120205,  351.92504
2022-06-17 11:45:40.129805,  351.92516
2022-06-17 11:45:40.139405,  351.92516
2022-06-17 11:45:40.149005,  351.92516
2022-06-17 11:45:40.158605,  351.92539
2022-06-17 11:45:40.168205,  351.92551
2022-06-17 11:45:40.177805,  351.92551
2022-06-17 11:45:40.187405,  351.92551
2022-06-17 11:45:40.197005,  351.92551
2022-06-17 11:45:40.206605,  351.92575
2022-06-17 11:45:40.216205,  351.92563
2022-06-17 11:45:40.225805,  351.92575
2022-06-17 11:45:40.235405,  351.92623
2022-06-17 11:45:40.245005,  351.92623
2022-06-17 11:45:40.254605,  351.92623
2022-06-17 11:45:40.264205,  351.92623
2022-06-17 11:45:40.273805,  351.92623
2022-06-17 11:45:40.283405,  351.92647
2022-06-17 11:45:40.293005,  351.92742
2022-06-17 11:45:40.302605,  351.92742
2022-06-17 11:45:40.312205,  351.92742
2022-06-17 11:45:40.321805,  351.92742
2022-06-17 11:45:40.331405,  351.92706
2022-06-17 11:45:40.341005,  351.92682
2022-06-17 11:45:40.350605,  351.92682
2022-06-17 11:45:40.360205,  351.92682
2022-06-17 11:45:40.369805,  351.92682
2022-06-17 11:45:40.379405,  351.92706
2022-06-17 11:45:40.389005,  351.92706
2022-06-17 11:45:40.398605,  351.92718
2022-06-17 11:45:40.408205,  351.92718
2022-06-17 11:45:40.417805,  351.92635
2022-06-17 11:45:40.427405,  351.92623
2022-06-17 11:45:40.437005,  351.92623
2022-06-17 11:45:40.446605,  351.92563
2022-06-17 11:45:40.456205,  351.92563
2022-06-17 11:45:40.465805,  351.92516
2022-06-17 11:45:40.475405,  351.92516
2022-06-17 11:45:40.485005,  351.92468
2022-06-17 11:45:40.494605,  351.92468
2022-06-17 11:45:40.504205,  351.92468
2022-06-17 11:45:40.513805,  351.92468
2022-06-17 11:45:40.523405,  351.92456
2022-06-17 11:45:40.533005,  351.92468
2022-06-17 11:45:40.542605,  351.92468
2022-06-17 11:45:40.552205,  351.92468
2022-06-17 11:45:40.561805,  351.92468
2022-06-17 11:45:40.571404,  351.92456
2022-06-17 11:45:40.581005,  351.92456
2022-06-17 11:45:40.590605,  351.92480
2022-06-17 11:45:40.600205,  351.92432
2022-06-17 11:45:40.609804,  351.92432
2022-06-17 11:45:40.619405,  351.92432
2022-06-17 11:45:40.629004,  351.92432
2022-06-17 11:45:40.638604,  351.92444
2022-06-17 11:45:40.648204,  351.92432
2022-06-17 11:45:40.657804,  351.92432
2022-06-17 11:45:40.667404,  351.92444
2022-06-17 11:45:40.677004,  351.92444
2022-06-17 11:45:40.686604,  351.92468
2022-06-17 11:45:40.696204,  351.92468
2022-06-17 11:45:40.705804,  351.92575
2022-06-17 11:45:40.715404,  351.92575
2022-06-17 11:45:40.725004,  351.92575
2022-06-17 11:45:40.734604,  351.92516
2022-06-17 11:45:40.744204,  351.92575
2022-06-17 11:45:40.753804,  351.92575
2022-06-17 11:45:40.763404,  351.92575
2022-06-17 11:45:40.773004,  351.92575
2022-06-17 11:45:40.782604,  351.92516
2022-06-17 11:45:40.792204,  351.92611
2022-06-17 11:45:40.801804,  351.92611
2022-06-17 11:45:40.811404,  351.92611
2022-06-17 11:45:40.821004,  351.92611
2022-06-17 11:45:40.830604,  351.92611
2022-06-17 11:45:40.840204,  351.92611
2022-06-17 11:45:40.849804,  351.92611
2022-06-17 11:45:40.859404,  351.92611
2022-06-17 11:45:40.869004,  351.92611
2022-06-17 11:45:40.878604,  351.92611
2022-06-17 11:45:40.888204,  351.92659
2022-06-17 11:45:40.897804,  351.92671
2022-06-17 11:45:40.907404,  351.92682
2022-06-17 11:45:40.917004,  351.92706
2022-06-17 11:45:40.926604,  351.92706
2022-06-17 11:45:40.936204,  351.92706
2022-06-17 11:45:40.945804,  351.92706
2022-06-17 11:45:40.955404,  351.92706
2022-06-17 11:45:40.965004,  351.92647
2022-06-17 11:45:40.974604,  351.92647
2022-06-17 11:45:40.984204,  351.92635
2022-06-17 11:45:40.993804,  351.92611
2022-06-17 11:45:41.003404,  351.92611
2022-06-17 11:45:41.013004,  351.92611
2022-06-17 11:45:41.022604,  351.92611
2022-06-17 11:45:41.032204,  351.92635
2022-06-17 11:45:41.041804,  351.92563
2022-06-17 11:45:41.051404,  351.92563
2022-06-17 11:45:41.061004,  351.92623
2022-06-17 11:45:41.070604,  351.92563
2022-06-17 11:45:41.080204,  351.92623
2022-06-17 11:45:41.089803,  351.92623
2022-06-17 11:45:41.099404,  351.92480
2022-06-17 11:45:41.109003,  351.92480
2022-06-17 11:45:41.118603,  351.92480
2022-06-17 11:45:41.128203,  351.92444
2022-06-17 11:45:41.137804,  351.92444
2022-06-17 11:45:41.147403,  351.92444
2022-06-17 11:45:41.157003,  351.92384
2022-06-17 11:45:41.166603,  351.92468
2022-06-17 11:45:41.176203,  351.92468
2022-06-17 11:45:41.185803,  351.92468
2022-06-17 11:45:41.195403,  351.92504
2022-06-17 11:45:41.205003,  351.92480
2022-06-17 11:45:41.214603,  351.92468
2022-06-17 11:45:41.224203,  351.92480
2022-06-17 11:45:41.233803,  351.92516
2022-06-17 11:45:41.243403,  351.92516
2022-06-17 11:45:41.253003,  351.92516
2022-06-17 11:45:41.262603,  351.92516
2022-06-17 11:45:41.272203,  351.92516
2022-06-17 11:45:41.281803,  351.92516
2022-06-17 11:45:41.291403,  351.92408
2022-06-17 11:45:41.301003,  351.92408
2022-06-17 11:45:41.310603,  351.92408
2022-06-17 11:45:41.320203,  351.92373
2022-06-17 11:45:41.329803,  351.92349
2022-06-17 11:45:41.339403,  351.92349
2022-06-17 11:45:41.349003,  351.92373
2022-06-17 11:45:41.358603,  351.92456
2022-06-17 11:45:41.368203,  351.92456
2022-06-17 11:45:41.377803,  351.92456
2022-06-17 11:45:41.387403,  351.92456
2022-06-17 11:45:41.397003,  351.92480
2022-06-17 11:45:41.406603,  351.92480
2022-06-17 11:45:41.416203,  351.92504
2022-06-17 11:45:41.425803,  351.92599
2022-06-17 11:45:41.435403,  351.92599
2022-06-17 11:45:41.445003,  351.92551
2022-06-17 11:45:41.454603,  351.92563
2022-06-17 11:45:41.464203,  351.92599
2022-06-17 11:45:41.473803,  351.92563
2022-06-17 11:45:41.483403,  351.92563
2022-06-17 11:45:41.493003,  351.92563
2022-06-17 11:45:41.502603,  351.92587
2022-06-17 11:45:41.512203,  351.92587
2022-06-17 11:45:41.521803,  351.92647
2022-06-17 11:45:41.531403,  351.92587
2022-06-17 11:45:41.541003,  351.92647
2022-06-17 11:45:41.550602,  351.92647
2022-06-17 11:45:41.560203,  351.92647
2022-06-17 11:45:41.569803,  351.92647
2022-06-17 11:45:41.579403,  351.92647
2022-06-17 11:45:41.589002,  351.92635
2022-06-17 11:45:41.598603,  351.92635
2022-06-17 11:45:41.608203,  351.92635
2022-06-17 11:45:41.617802,  351.92635
2022-06-17 11:45:41.627403,  351.92623
2022-06-17 11:45:41.637002,  351.92623
2022-06-17 11:45:41.646603,  351.92551
2022-06-17 11:45:41.656202,  351.92539
2022-06-17 11:45:41.665802,  351.92492
2022-06-17 11:45:41.675402,  351.92480
2022-06-17 11:45:41.685002,  351.92480
2022-06-17 11:45:41.694602,  351.92480
2022-06-17 11:45:41.704202,  351.92492
2022-06-17 11:45:41.713802,  351.92504
2022-06-17 11:45:41.723402,  351.92504
2022-06-17 11:45:41.733002,  351.92551
2022-06-17 11:45:41.742602,  351.92551
2022-06-17 11:45:41.752202,  351.92551
2022-06-17 11:45:41.761802,  351.92504
2022-06-17 11:45:41.771402,  351.92480
2022-06-17 11:45:41.781002,  351.92480
2022-06-17 11:45:41.790602,  351.92480
2022-06-17 11:45:41.800202,  351.92420
2022-06-17 11:45:41.809802,  351.92420
2022-06-17 11:45:41.819402,  351.92420
2022-06-17 11:45:41.829002,  351.92408
2022-06-17 11:45:41.838602,  351.92408
2022-06-17 11:45:41.848202,  351.92396
2022-06-17 11:45:41.857802,  351.92396
2022-06-17 11:45:41.867402,  351.92396
2022-06-17 11:45:41.877002,  351.92396
2022-06-17 11:45:41.886602,  351.92396
2022-06-17 11:45:41.896202,  351.92408
2022-06-17 11:45:41.905802,  351.92432
2022-06-17 11:45:41.915402,  351.92432
2022-06-17 11:45:41.925002,  351.92444
2022-06-17 11:45:41.934602,  351.92444
2022-06-17 11:45:41.944202,  351.92456
2022-06-17 11:45:41.953802,  351.92456
2022-06-17 11:45:41.963402,  351.92456
2022-06-17 11:45:41.973002,  351.92468
2022-06-17 11:45:41.982602,  351.92468
2022-06-17 11:45:41.992202,  351.92468
2022-06-17 11:45:42.001802,  351.92516
2022-06-17 11:45:42.011402,  351.92480
2022-06-17 11:45:42.021002,  351.92516
2022-06-17 11:45:42.030602,  351.92587
2022-06-17 11:45:42.040202,  351.92635
2022-06-17 11:45:42.049802,  351.92635
2022-06-17 11:45:42.059402,  351.92647
2022-06-17 11:45:42.069001,  351.92659
2022-06-17 11:45:42.078602,  351.92682
2022-06-17 11:45:42.088202,  351.92682
2022-06-17 11:45:42.097801,  351.92682
2022-06-17 11:45:42.107402,  351.92682
2022-06-17 11:45:42.117002,  351.92682
2022-06-17 11:45:42.126601,  351.92682
2022-06-17 11:45:42.136201,  351.92718
2022-06-17 11:45:42.145802,  351.92718
2022-06-17 11:45:42.155401,  351.92682
2022-06-17 11:45:42.165001,  351.92682
2022-06-17 11:45:42.174601,  351.92671
2022-06-17 11:45:42.184201,  351.92635
2022-06-17 11:45:42.193801,  351.92647
2022-06-17 11:45:42.203401,  351.92647
2022-06-17 11:45:42.213001,  351.92635
2022-06-17 11:45:42.222601,  351.92647
2022-06-17 11:45:42.232201,  351.92635
2022-06-17 11:45:42.241801,  351.92635
2022-06-17 11:45:42.251401,  351.92635
2022-06-17 11:45:42.261001,  351.92623
2022-06-17 11:45:42.270601,  351.92623
2022-06-17 11:45:42.280201,  351.92635
2022-06-17 11:45:42.289801,  351.92599
2022-06-17 11:45:42.299401,  351.92599
2022-06-17 11:45:42.309001,  351.92587
2022-06-17 11:45:42.318601,  351.92587
2022-06-17 11:45:42.328201,  351.92599
2022-06-17 11:45:42.337801,  351.92587
2022-06-17 11:45:42.347401,  351.92575
2022-06-17 11:45:42.357001,  351.92516
2022-06-17 11:45:42.366601,  351.92504
2022-06-17 11:45:42.376201,  351.92504
2022-06-17 11:45:42.385801,  351.92504
2022-06-17 11:45:42.395401,  351.92504
2022-06-17 11:45:42.405001,  351.92516
2022-06-17 11:45:42.414601,  351.92516
2022-06-17 11:45:42.424201,  351.92539
2022-06-17 11:45:42.433801,  351.92539
2022-06-17 11:45:42.443401,  351.92504
2022-06-17 11:45:42.453001,  351.92539
2022-06-17 11:45:42.462601,  351.92468
2022-06-17 11:45:42.472201,  351.92468
2022-06-17 11:45:42.481801,  351.92468
2022-06-17 11:45:42.491401,  351.92468
2022-06-17 11:45:42.501001,  351.92432
2022-06-17 11:45:42.510601,  351.92456
2022-06-17 11:45:42.520201,  351.92456
2022-06-17 11:45:42.529801,  351.92432
2022-06-17 11:45:42.539401,  351.92432
2022-06-17 11:45:42.549001,  351.92456
2022-06-17 11:45:42.558601,  351.92456
2022-06-17 11:45:42.568201,  351.92480
2022-06-17 11:45:42.577801,  351.92480
2022-06-17 11:45:42.587401,  351.92480
2022-06-17 11:45:42.597001,  351.92516
2022-06-17 11:45:42.606601,  351.92587
2022-06-17 11:45:42.616201,  351.92587
2022-06-17 11:45:42.625801,  351.92504
2022-06-17 11:45:42.635401,  351.92504
2022-06-17 11:45:42.645001,  351.92504
2022-06-17 11:45:42.654601,  351.92504
2022-06-17 11:45:42.664201,  351.92504
2022-06-17 11:45:42.673801,  351.92492
2022-06-17 11:45:42.683401,  351.92492
2022-06-17 11:45:42.693001,  351.92492
2022-06-17 11:45:42.702601,  351.92563
2022-06-17 11:45:42.712201,  351.92563
2022-06-17 11:45:42.721801,  351.92563
2022-06-17 11:45:42.731401,  351.92563
2022-06-17 11:45:42.741001,  351.92587
2022-06-17 11:45:42.750601,  351.92623
2022-06-17 11:45:42.760201,  351.92623
2022-06-17 11:45:42.769800,  351.92623
2022-06-17 11:45:42.779401,  351.92659
2022-06-17 11:45:42.789001,  351.92659
2022-06-17 11:45:42.798601,  351.92659
2022-06-17 11:45:42.808200,  351.92647
2022-06-17 11:45:42.817801,  351.92647
2022-06-17 11:45:42.827400,  351.92587
2022-06-17 11:45:42.837000,  351.92587
2022-06-17 11:45:42.846600,  351.92587
2022-06-17 11:45:42.856200,  351.92587
2022-06-17 11:45:42.865800,  351.92587
2022-06-17 11:45:42.875400,  351.92587
2022-06-17 11:45:42.885000,  351.92599
2022-06-17 11:45:42.894600,  351.92611
2022-06-17 11:45:42.904200,  351.92611
2022-06-17 11:45:42.913800,  351.92623
2022-06-17 11:45:42.923400,  351.92659
2022-06-17 11:45:42.933000,  351.92706
2022-06-17 11:45:42.942600,  351.92706
2022-06-17 11:45:42.952200,  351.92706
2022-06-17 11:45:42.961800,  351.92706
2022-06-17 11:45:42.971400,  351.92706
2022-06-17 11:45:42.981000,  351.92647
2022-06-17 11:45:42.990600,  351.92611
2022-06-17 11:45:43.000200,  351.92611
2022-06-17 11:45:43.009800,  351.92611
2022-06-17 11:45:43.019400,  351.92611
2022-06-17 11:45:43.029000,  351.92611
2022-06-17 11:45:43.038600,  351.92611
2022-06-17 11:45:43.048200,  351.92682
2022-06-17 11:45:43.057800,  351.92706
2022-06-17 11:45:43.067400,  351.92706
2022-06-17 11:45:43.077000,  351.92730
2022-06-17 11:45:43.086600,  351.92754
2022-06-17 11:45:43.096200,  351.92754
2022-06-17 11:45:43.105800,  351.92754
